783	resto_london_cheap_italian_8stars_2
784	resto_paris_moderate_indian_8stars_2
785	resto_rome_expensive_indian_1stars_1
786	resto_london_expensive_indian_2stars_2
787	resto_paris_expensive_spanish_6stars_1
788	resto_london_cheap_french_4stars_2
789	six
790	resto_paris_cheap_british_4stars_1
791	resto_rome_moderate_indian_3stars_2
792	resto_paris_expensive_italian_7stars_1
793	resto_bombay_cheap_french_1stars_2
